Date,Date_ISO,Weekday,Year,Month,Month_Name,Day,URL,Notes,Display
24/01/2011,2011-01-24,יום שני,2011,1,ינואר,24,https://a99.mediacast.co.il/99fm/mediafiles/full_24_01_11.mp3,,יום שני | 24/01/2011
25/01/2011,2011-01-25,יום שלישי,2011,1,ינואר,25,https://a99.mediacast.co.il/99fm/mediafiles/full_25_01_11.mp3,,יום שלישי | 25/01/2011
26/01/2011,2011-01-26,יום רביעי,2011,1,ינואר,26,https://a99.mediacast.co.il/99fm/mediafiles/full_26_01_11.mp3,,יום רביעי | 26/01/2011
27/01/2011,2011-01-27,יום חמישי,2011,1,ינואר,27,https://a99.mediacast.co.il/99fm/mediafiles/full_27_01_11.mp3,,יום חמישי | 27/01/2011
30/01/2011,2011-01-30,יום ראשון,2011,1,ינואר,30,https://a99.mediacast.co.il/99fm/mediafiles/full_30_01_11.mp3,,יום ראשון | 30/01/2011
31/01/2011,2011-01-31,יום שני,2011,1,ינואר,31,https://a99.mediacast.co.il/99fm/mediafiles/full_31_01_11.mp3,,יום שני | 31/01/2011
01/02/2011,2011-02-01,יום שלישי,2011,2,פברואר,1,https://a99.mediacast.co.il/99fm/mediafiles/full_01_02_11.mp3,,יום שלישי | 01/02/2011
02/02/2011,2011-02-02,יום רביעי,2011,2,פברואר,2,https://a99.mediacast.co.il/99fm/mediafiles/full_02_02_11.mp3,,יום רביעי | 02/02/2011
03/02/2011,2011-02-03,יום חמישי,2011,2,פברואר,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_02_11.mp3,,יום חמישי | 03/02/2011
06/02/2011,2011-02-06,יום ראשון,2011,2,פברואר,6,https://a99.mediacast.co.il/99fm/mediafiles/full_06_02_11.mp3,,יום ראשון | 06/02/2011
07/02/2011,2011-02-07,יום שני,2011,2,פברואר,7,https://a99.mediacast.co.il/99fm/mediafiles/full_07_02_11.mp3,,יום שני | 07/02/2011
08/02/2011,2011-02-08,יום שלישי,2011,2,פברואר,8,https://a99.mediacast.co.il/99fm/mediafiles/full_08_02_11.mp3,,יום שלישי | 08/02/2011
09/02/2011,2011-02-09,יום רביעי,2011,2,פברואר,9,https://a99.mediacast.co.il/99fm/mediafiles/full_09_02_11.mp3,,יום רביעי | 09/02/2011
10/02/2011,2011-02-10,יום חמישי,2011,2,פברואר,10,https://a99.mediacast.co.il/99fm/mediafiles/full_10_02_11.mp3,,יום חמישי | 10/02/2011
13/02/2011,2011-02-13,יום ראשון,2011,2,פברואר,13,https://a99.mediacast.co.il/99fm/mediafiles/full_13_02_11.mp3,,יום ראשון | 13/02/2011
14/02/2011,2011-02-14,יום שני,2011,2,פברואר,14,https://a99.mediacast.co.il/99fm/mediafiles/full_14_02_11.mp3,,יום שני | 14/02/2011
15/02/2011,2011-02-15,יום שלישי,2011,2,פברואר,15,https://a99.mediacast.co.il/99fm/mediafiles/full_15_02_11.mp3,,יום שלישי | 15/02/2011
16/02/2011,2011-02-16,יום רביעי,2011,2,פברואר,16,https://a99.mediacast.co.il/99fm/mediafiles/full_16_02_11.mp3,,יום רביעי | 16/02/2011
17/02/2011,2011-02-17,יום חמישי,2011,2,פברואר,17,https://a99.mediacast.co.il/99fm/mediafiles/full_17_02_11.mp3,,יום חמישי | 17/02/2011
20/02/2011,2011-02-20,יום ראשון,2011,2,פברואר,20,https://a99.mediacast.co.il/99fm/mediafiles/full_20_02_11.mp3,,יום ראשון | 20/02/2011
21/02/2011,2011-02-21,יום שני,2011,2,פברואר,21,https://a99.mediacast.co.il/99fm/mediafiles/full_21_02_11.mp3,,יום שני | 21/02/2011
22/02/2011,2011-02-22,יום שלישי,2011,2,פברואר,22,https://a99.mediacast.co.il/99fm/mediafiles/full_22_02_11.mp3,,יום שלישי | 22/02/2011
23/02/2011,2011-02-23,יום רביעי,2011,2,פברואר,23,https://a99.mediacast.co.il/99fm/mediafiles/full_23_02_11.mp3,,יום רביעי | 23/02/2011
24/02/2011,2011-02-24,יום חמישי,2011,2,פברואר,24,https://a99.mediacast.co.il/99fm/mediafiles/full_24_02_11.mp3,,יום חמישי | 24/02/2011
27/02/2011,2011-02-27,יום ראשון,2011,2,פברואר,27,https://a99.mediacast.co.il/99fm/mediafiles/full_27_02_11.mp3,,יום ראשון | 27/02/2011
28/02/2011,2011-02-28,יום שני,2011,2,פברואר,28,https://a99.mediacast.co.il/99fm/mediafiles/full_28_02_11.mp3,,יום שני | 28/02/2011
01/03/2011,2011-03-01,יום שלישי,2011,3,מרץ,1,https://a99.mediacast.co.il/99fm/mediafiles/full_01_03_11.mp3,,יום שלישי | 01/03/2011
02/03/2011,2011-03-02,יום רביעי,2011,3,מרץ,2,https://a99.mediacast.co.il/99fm/mediafiles/full_02_03_11.mp3,,יום רביעי | 02/03/2011
03/03/2011,2011-03-03,יום חמישי,2011,3,מרץ,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_03_11.mp3,,יום חמישי | 03/03/2011
06/03/2011,2011-03-06,יום ראשון,2011,3,מרץ,6,https://a99.mediacast.co.il/99fm/mediafiles/full_06_03_11.mp3,,יום ראשון | 06/03/2011
07/03/2011,2011-03-07,יום שני,2011,3,מרץ,7,https://a99.mediacast.co.il/99fm/mediafiles/full_07_03_11.mp3,,יום שני | 07/03/2011
08/03/2011,2011-03-08,יום שלישי,2011,3,מרץ,8,https://a99.mediacast.co.il/99fm/mediafiles/full_08_03_11.mp3,,יום שלישי | 08/03/2011
09/03/2011,2011-03-09,יום רביעי,2011,3,מרץ,9,https://a99.mediacast.co.il/99fm/mediafiles/full_09_03_11.mp3,,יום רביעי | 09/03/2011
10/03/2011,2011-03-10,יום חמישי,2011,3,מרץ,10,https://a99.mediacast.co.il/99fm/mediafiles/full_10_03_11.mp3,,יום חמישי | 10/03/2011
13/03/2011,2011-03-13,יום ראשון,2011,3,מרץ,13,https://a99.mediacast.co.il/99fm/mediafiles/full_13_03_11.mp3,,יום ראשון | 13/03/2011
14/03/2011,2011-03-14,יום שני,2011,3,מרץ,14,https://a99.mediacast.co.il/99fm/mediafiles/full_14_03_11.mp3,,יום שני | 14/03/2011
15/03/2011,2011-03-15,יום שלישי,2011,3,מרץ,15,https://a99.mediacast.co.il/99fm/mediafiles/full_15_03_11.mp3,,יום שלישי | 15/03/2011
16/03/2011,2011-03-16,יום רביעי,2011,3,מרץ,16,https://a99.mediacast.co.il/99fm/mediafiles/full_16_03_11.mp3,,יום רביעי | 16/03/2011
17/03/2011,2011-03-17,יום חמישי,2011,3,מרץ,17,https://a99.mediacast.co.il/99fm/mediafiles/full_17_03_11.mp3,,יום חמישי | 17/03/2011
20/03/2011,2011-03-20,יום ראשון,2011,3,מרץ,20,https://a99.mediacast.co.il/99fm/mediafiles/full_20_03_11.mp3,,יום ראשון | 20/03/2011
21/03/2011,2011-03-21,יום שני,2011,3,מרץ,21,https://a99.mediacast.co.il/99fm/mediafiles/full_21_03_11.mp3,,יום שני | 21/03/2011
22/03/2011,2011-03-22,יום שלישי,2011,3,מרץ,22,https://a99.mediacast.co.il/99fm/mediafiles/full_22_03_11.mp3,,יום שלישי | 22/03/2011
23/03/2011,2011-03-23,יום רביעי,2011,3,מרץ,23,https://a99.mediacast.co.il/99fm/mediafiles/full_23_03_11.mp3,,יום רביעי | 23/03/2011
24/03/2011,2011-03-24,יום חמישי,2011,3,מרץ,24,https://a99.mediacast.co.il/99fm/mediafiles/full_24_03_11.mp3,,יום חמישי | 24/03/2011
27/03/2011,2011-03-27,יום ראשון,2011,3,מרץ,27,https://a99.mediacast.co.il/99fm/mediafiles/full_27_03_11.mp3,,יום ראשון | 27/03/2011
28/03/2011,2011-03-28,יום שני,2011,3,מרץ,28,https://a99.mediacast.co.il/99fm/mediafiles/full_28_03_11.mp3,,יום שני | 28/03/2011
29/03/2011,2011-03-29,יום שלישי,2011,3,מרץ,29,https://a99.mediacast.co.il/99fm/mediafiles/full_29_03_11.mp3,,יום שלישי | 29/03/2011
30/03/2011,2011-03-30,יום רביעי,2011,3,מרץ,30,https://a99.mediacast.co.il/99fm/mediafiles/full_30_03_11.mp3,,יום רביעי | 30/03/2011
31/03/2011,2011-03-31,יום חמישי,2011,3,מרץ,31,https://a99.mediacast.co.il/99fm/mediafiles/full_31_03_11.mp3,,יום חמישי | 31/03/2011
03/04/2011,2011-04-03,יום ראשון,2011,4,אפריל,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_04_11.mp3,,יום ראשון | 03/04/2011
04/04/2011,2011-04-04,יום שני,2011,4,אפריל,4,https://a99.mediacast.co.il/99fm/mediafiles/full_04_04_11.mp3,,יום שני | 04/04/2011
05/04/2011,2011-04-05,יום שלישי,2011,4,אפריל,5,https://a99.mediacast.co.il/99fm/mediafiles/full_05_04_11.mp3,,יום שלישי | 05/04/2011
06/04/2011,2011-04-06,יום רביעי,2011,4,אפריל,6,https://a99.mediacast.co.il/99fm/mediafiles/full_06_04_11.mp3,,יום רביעי | 06/04/2011
07/04/2011,2011-04-07,יום חמישי,2011,4,אפריל,7,https://a99.mediacast.co.il/99fm/mediafiles/full_07_04_11.mp3,,יום חמישי | 07/04/2011
10/04/2011,2011-04-10,יום ראשון,2011,4,אפריל,10,https://a99.mediacast.co.il/99fm/mediafiles/full_10_04_11.mp3,,יום ראשון | 10/04/2011
11/04/2011,2011-04-11,יום שני,2011,4,אפריל,11,https://a99.mediacast.co.il/99fm/mediafiles/full_11_04_11.mp3,,יום שני | 11/04/2011
12/04/2011,2011-04-12,יום שלישי,2011,4,אפריל,12,https://a99.mediacast.co.il/99fm/mediafiles/full_12_04_11.mp3,,יום שלישי | 12/04/2011
13/04/2011,2011-04-13,יום רביעי,2011,4,אפריל,13,https://a99.mediacast.co.il/99fm/mediafiles/full_13_04_11.mp3,,יום רביעי | 13/04/2011
14/04/2011,2011-04-14,יום חמישי,2011,4,אפריל,14,https://a99.mediacast.co.il/99fm/mediafiles/full_14_04_11.mp3,,יום חמישי | 14/04/2011
26/04/2011,2011-04-26,יום שלישי,2011,4,אפריל,26,https://a99.mediacast.co.il/99fm/mediafiles/full_26_04_11.mp3,,יום שלישי | 26/04/2011
27/04/2011,2011-04-27,יום רביעי,2011,4,אפריל,27,https://a99.mediacast.co.il/99fm/mediafiles/full_27_04_11.mp3,,יום רביעי | 27/04/2011
28/04/2011,2011-04-28,יום חמישי,2011,4,אפריל,28,https://a99.mediacast.co.il/99fm/mediafiles/full_28_04_11.mp3,,יום חמישי | 28/04/2011
01/05/2011,2011-05-01,יום ראשון,2011,5,מאי,1,https://a99.mediacast.co.il/99fm/mediafiles/full_01_05_11.mp3,,יום ראשון | 01/05/2011
03/05/2011,2011-05-03,יום שלישי,2011,5,מאי,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_05_11.mp3,,יום שלישי | 03/05/2011
04/05/2011,2011-05-04,יום רביעי,2011,5,מאי,4,https://a99.mediacast.co.il/99fm/mediafiles/full_04_05_11.mp3,,יום רביעי | 04/05/2011
05/05/2011,2011-05-05,יום חמישי,2011,5,מאי,5,https://a99.mediacast.co.il/99fm/mediafiles/full_05_05_11.mp3,,יום חמישי | 05/05/2011
08/05/2011,2011-05-08,יום ראשון,2011,5,מאי,8,https://a99.mediacast.co.il/99fm/mediafiles/full_08_05_11.mp3,,יום ראשון | 08/05/2011
11/05/2011,2011-05-11,יום רביעי,2011,5,מאי,11,https://a99.mediacast.co.il/99fm/mediafiles/full_11_05_11.mp3,,יום רביעי | 11/05/2011
12/05/2011,2011-05-12,יום חמישי,2011,5,מאי,12,https://a99.mediacast.co.il/99fm/mediafiles/full_12_05_11.mp3,,יום חמישי | 12/05/2011
15/05/2011,2011-05-15,יום ראשון,2011,5,מאי,15,https://a99.mediacast.co.il/99fm/mediafiles/full_15_05_11.mp3,,יום ראשון | 15/05/2011
16/05/2011,2011-05-16,יום שני,2011,5,מאי,16,https://a99.mediacast.co.il/99fm/mediafiles/full_16_05_11.mp3,,יום שני | 16/05/2011
17/05/2011,2011-05-17,יום שלישי,2011,5,מאי,17,https://a99.mediacast.co.il/99fm/mediafiles/full_17_05_11.mp3,,יום שלישי | 17/05/2011
18/05/2011,2011-05-18,יום רביעי,2011,5,מאי,18,https://a99.mediacast.co.il/99fm/mediafiles/full_18_05_11.mp3,,יום רביעי | 18/05/2011
19/05/2011,2011-05-19,יום חמישי,2011,5,מאי,19,https://a99.mediacast.co.il/99fm/mediafiles/full_19_05_11.mp3,,יום חמישי | 19/05/2011
22/05/2011,2011-05-22,יום ראשון,2011,5,מאי,22,https://a99.mediacast.co.il/99fm/mediafiles/full_22_05_11.mp3,,יום ראשון | 22/05/2011
23/05/2011,2011-05-23,יום שני,2011,5,מאי,23,https://a99.mediacast.co.il/99fm/mediafiles/full_23_05_11.mp3,,יום שני | 23/05/2011
24/05/2011,2011-05-24,יום שלישי,2011,5,מאי,24,https://a99.mediacast.co.il/99fm/mediafiles/full_24_05_11.mp3,,יום שלישי | 24/05/2011
25/05/2011,2011-05-25,יום רביעי,2011,5,מאי,25,https://a99.mediacast.co.il/99fm/mediafiles/full_25_05_11.mp3,,יום רביעי | 25/05/2011
26/05/2011,2011-05-26,יום חמישי,2011,5,מאי,26,https://a99.mediacast.co.il/99fm/mediafiles/full_26_05_11.mp3,,יום חמישי | 26/05/2011
29/05/2011,2011-05-29,יום ראשון,2011,5,מאי,29,https://a99.mediacast.co.il/99fm/mediafiles/full_29_05_11.mp3,,יום ראשון | 29/05/2011
30/05/2011,2011-05-30,יום שני,2011,5,מאי,30,https://a99.mediacast.co.il/99fm/mediafiles/full_30_05_11.mp3,,יום שני | 30/05/2011
31/05/2011,2011-05-31,יום שלישי,2011,5,מאי,31,https://a99.mediacast.co.il/99fm/mediafiles/full_31_05_11.mp3,,יום שלישי | 31/05/2011
01/06/2011,2011-06-01,יום רביעי,2011,6,יוני,1,https://a99.mediacast.co.il/99fm/mediafiles/full_01_06_11.mp3,,יום רביעי | 01/06/2011
02/06/2011,2011-06-02,יום חמישי,2011,6,יוני,2,https://a99.mediacast.co.il/99fm/mediafiles/full_02_06_11.mp3,,יום חמישי | 02/06/2011
05/06/2011,2011-06-05,יום ראשון,2011,6,יוני,5,https://a99.mediacast.co.il/99fm/mediafiles/full_05_06_11.mp3,,יום ראשון | 05/06/2011
06/06/2011,2011-06-06,יום שני,2011,6,יוני,6,https://a99.mediacast.co.il/99fm/mediafiles/full_06_06_11.mp3,,יום שני | 06/06/2011
09/06/2011,2011-06-09,יום חמישי,2011,6,יוני,9,https://a99.mediacast.co.il/99fm/mediafiles/full_09_06_11.mp3,,יום חמישי | 09/06/2011
12/06/2011,2011-06-12,יום ראשון,2011,6,יוני,12,https://a99.mediacast.co.il/99fm/mediafiles/full_12_06_11.mp3,,יום ראשון | 12/06/2011
13/06/2011,2011-06-13,יום שני,2011,6,יוני,13,https://a99.mediacast.co.il/99fm/mediafiles/full_13_06_11.mp3,,יום שני | 13/06/2011
14/06/2011,2011-06-14,יום שלישי,2011,6,יוני,14,https://a99.mediacast.co.il/99fm/mediafiles/full_14_06_11.mp3,,יום שלישי | 14/06/2011
15/06/2011,2011-06-15,יום רביעי,2011,6,יוני,15,https://a99.mediacast.co.il/99fm/mediafiles/full_15_06_11.mp3,,יום רביעי | 15/06/2011
16/06/2011,2011-06-16,יום חמישי,2011,6,יוני,16,https://a99.mediacast.co.il/99fm/mediafiles/full_16_06_11.mp3,,יום חמישי | 16/06/2011
19/06/2011,2011-06-19,יום ראשון,2011,6,יוני,19,https://a99.mediacast.co.il/99fm/mediafiles/full_19_06_11.mp3,,יום ראשון | 19/06/2011
20/06/2011,2011-06-20,יום שני,2011,6,יוני,20,https://a99.mediacast.co.il/99fm/mediafiles/full_20_06_11.mp3,,יום שני | 20/06/2011
21/06/2011,2011-06-21,יום שלישי,2011,6,יוני,21,https://a99.mediacast.co.il/99fm/mediafiles/full_21_06_11.mp3,,יום שלישי | 21/06/2011
22/06/2011,2011-06-22,יום רביעי,2011,6,יוני,22,https://a99.mediacast.co.il/99fm/mediafiles/full_22_06_11.mp3,,יום רביעי | 22/06/2011
23/06/2011,2011-06-23,יום חמישי,2011,6,יוני,23,https://a99.mediacast.co.il/99fm/mediafiles/full_23_06_11.mp3,,יום חמישי | 23/06/2011
26/06/2011,2011-06-26,יום ראשון,2011,6,יוני,26,https://a99.mediacast.co.il/99fm/mediafiles/full_26_06_11.mp3,,יום ראשון | 26/06/2011
27/06/2011,2011-06-27,יום שני,2011,6,יוני,27,https://a99.mediacast.co.il/99fm/mediafiles/full_27_06_11.mp3,,יום שני | 27/06/2011
28/06/2011,2011-06-28,יום שלישי,2011,6,יוני,28,https://a99.mediacast.co.il/99fm/mediafiles/full_28_06_11.mp3,,יום שלישי | 28/06/2011
29/06/2011,2011-06-29,יום רביעי,2011,6,יוני,29,https://a99.mediacast.co.il/99fm/mediafiles/full_29_06_11.mp3,,יום רביעי | 29/06/2011
30/06/2011,2011-06-30,יום חמישי,2011,6,יוני,30,https://a99.mediacast.co.il/99fm/mediafiles/full_30_06_11.mp3,,יום חמישי | 30/06/2011
03/07/2011,2011-07-03,יום ראשון,2011,7,יולי,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_07_11.mp3,,יום ראשון | 03/07/2011
04/07/2011,2011-07-04,יום שני,2011,7,יולי,4,https://a99.mediacast.co.il/99fm/mediafiles/full_04_07_11.mp3,,יום שני | 04/07/2011
05/07/2011,2011-07-05,יום שלישי,2011,7,יולי,5,https://a99.mediacast.co.il/99fm/mediafiles/full_05_07_11.mp3,,יום שלישי | 05/07/2011
06/07/2011,2011-07-06,יום רביעי,2011,7,יולי,6,https://a99.mediacast.co.il/99fm/mediafiles/full_06_07_11.mp3,,יום רביעי | 06/07/2011
07/07/2011,2011-07-07,יום חמישי,2011,7,יולי,7,https://a99.mediacast.co.il/99fm/mediafiles/full_07_07_11.mp3,,יום חמישי | 07/07/2011
10/07/2011,2011-07-10,יום ראשון,2011,7,יולי,10,https://a99.mediacast.co.il/99fm/mediafiles/full_10_07_11.mp3,,יום ראשון | 10/07/2011
11/07/2011,2011-07-11,יום שני,2011,7,יולי,11,https://a99.mediacast.co.il/99fm/mediafiles/full_11_07_11.mp3,,יום שני | 11/07/2011
12/07/2011,2011-07-12,יום שלישי,2011,7,יולי,12,https://a99.mediacast.co.il/99fm/mediafiles/full_12_07_11.mp3,,יום שלישי | 12/07/2011
13/07/2011,2011-07-13,יום רביעי,2011,7,יולי,13,https://a99.mediacast.co.il/99fm/mediafiles/full_13_07_11.mp3,,יום רביעי | 13/07/2011
14/07/2011,2011-07-14,יום חמישי,2011,7,יולי,14,https://a99.mediacast.co.il/99fm/mediafiles/full_14_07_11.mp3,,יום חמישי | 14/07/2011
17/07/2011,2011-07-17,יום ראשון,2011,7,יולי,17,https://a99.mediacast.co.il/99fm/mediafiles/full_17_07_11.mp3,,יום ראשון | 17/07/2011
18/07/2011,2011-07-18,יום שני,2011,7,יולי,18,https://a99.mediacast.co.il/99fm/mediafiles/full_18_07_11.mp3,,יום שני | 18/07/2011
19/07/2011,2011-07-19,יום שלישי,2011,7,יולי,19,https://a99.mediacast.co.il/99fm/mediafiles/full_19_07_11.mp3,,יום שלישי | 19/07/2011
20/07/2011,2011-07-20,יום רביעי,2011,7,יולי,20,https://a99.mediacast.co.il/99fm/mediafiles/full_20_07_11.mp3,,יום רביעי | 20/07/2011
21/07/2011,2011-07-21,יום חמישי,2011,7,יולי,21,https://a99.mediacast.co.il/99fm/mediafiles/full_21_07_11.mp3,,יום חמישי | 21/07/2011
24/07/2011,2011-07-24,יום ראשון,2011,7,יולי,24,https://a99.mediacast.co.il/99fm/mediafiles/full_24_07_11.mp3,,יום ראשון | 24/07/2011
25/07/2011,2011-07-25,יום שני,2011,7,יולי,25,https://a99.mediacast.co.il/99fm/mediafiles/full_25_07_11.mp3,,יום שני | 25/07/2011
26/07/2011,2011-07-26,יום שלישי,2011,7,יולי,26,https://a99.mediacast.co.il/99fm/mediafiles/full_26_07_11.mp3,,יום שלישי | 26/07/2011
27/07/2011,2011-07-27,יום רביעי,2011,7,יולי,27,https://a99.mediacast.co.il/99fm/mediafiles/full_27_07_11.mp3,,יום רביעי | 27/07/2011
28/07/2011,2011-07-28,יום חמישי,2011,7,יולי,28,https://a99.mediacast.co.il/99fm/mediafiles/full_28_07_11.mp3,,יום חמישי | 28/07/2011
31/07/2011,2011-07-31,יום ראשון,2011,7,יולי,31,https://a99.mediacast.co.il/99fm/mediafiles/full_31_07_11.mp3,,יום ראשון | 31/07/2011
01/08/2011,2011-08-01,יום שני,2011,8,אוגוסט,1,https://a99.mediacast.co.il/99fm/mediafiles/full_01_08_11.mp3,,יום שני | 01/08/2011
02/08/2011,2011-08-02,יום שלישי,2011,8,אוגוסט,2,https://a99.mediacast.co.il/99fm/mediafiles/full_02_08_11.mp3,,יום שלישי | 02/08/2011
03/08/2011,2011-08-03,יום רביעי,2011,8,אוגוסט,3,https://a99.mediacast.co.il/99fm/mediafiles/full_03_08_11.mp3,,יום רביעי | 03/08/2011
04/08/2011,2011-08-04,יום חמישי,2011,8,אוגוסט,4,https://a99.mediacast.co.il/99fm/mediafiles/full_04_08_11.mp3,,יום חמישי | 04/08/2011
07/08/2011,2011-08-07,יום ראשון,2011,8,אוגוסט,7,https://a99.mediacast.co.il/99fm/mediafiles/full_07_08_11.mp3,,יום ראשון | 07/08/2011
08/08/2011,2011-08-08,יום שני,2011,8,אוגוסט,8,https://a99.mediacast.co.il/99fm/mediafiles/full_08_08_11.mp3,,יום שני | 08/08/2011
10/08/2011,2011-08-10,יום רביעי,2011,8,אוגוסט,10,https://a99.mediacast.co.il/99fm/mediafiles/full_10_08_11.mp3,,יום רביעי | 10/08/2011
11/08/2011,2011-08-11,יום חמישי,2011,8,אוגוסט,11,https://a99.mediacast.co.il/99fm/mediafiles/full_11_08_11.mp3,,יום חמישי | 11/08/2011
14/08/2011,2011-08-14,יום ראשון,2011,8,אוגוסט,14,https://a99.mediacast.co.il/99fm/mediafiles/full_14_08_11.mp3,,יום ראשון | 14/08/2011
15/08/2011,2011-08-15,יום שני,2011,8,אוגוסט,15,https://a99.mediacast.co.il/99fm/mediafiles/full_15_08_11.mp3,,יום שני | 15/08/2011
16/08/2011,2011-08-16,יום שלישי,2011,8,אוגוסט,16,https://a99.mediacast.co.il/99fm/mediafiles/full_16_08_11.mp3,,יום שלישי | 16/08/2011
17/08/2011,2011-08-17,יום רביעי,2011,8,אוגוסט,17,https://a99.mediacast.co.il/99fm/mediafiles/full_17_08_11.mp3,,יום רביעי | 17/08/2011
18/08/2011,2011-08-18,יום חמישי,2011,8,אוגוסט,18,https://a99.mediacast.co.il/99fm/mediafiles/full_18_08_11.mp3,,יום חמישי | 18/08/2011
21/08/2011,2011-08-21,יום ראשון,2011,8,אוגוסט,21,https://a99.mediacast.co.il/99fm/mediafiles/full_21_08_11.mp3,,יום ראשון | 21/08/2011
22/08/2011,2011-08-22,יום שני,2011,8,אוגוסט,22,https://a99.mediacast.co.il/99fm/mediafiles/full_22_08_11.mp3,,יום שני | 22/08/2011
23/08/2011,2011-08-23,יום שלישי,2011,8,אוגוסט,23,https://a99.mediacast.co.il/99fm/mediafiles/full_23_08_11.mp3,,יום שלישי | 23/08/2011
24/08/2011,2011-08-24,יום רביעי,2011,8,אוגוסט,24,https://a99.mediacast.co.il/99fm/mediafiles/full_24_08_11.mp3,,יום רביעי | 24/08/2011
25/08/2011,2011-08-25,יום חמישי,2011,8,אוגוסט,25,https://a99.mediacast.co.il/99fm/mediafiles/full_25_08_11.mp3,,יום חמישי | 25/08/2011
28/08/2011,2011-08-28,יום ראשון,2011,8,אוגוסט,28,https://a99.mediacast.co.il/99fm/mediafiles/full_28_08_11.mp3,,יום ראשון | 28/08/2011
29/08/2011,2011-08-29,יום שני,2011,8,אוגוסט,29,https://a99.mediacast.co.il/99fm/mediafiles/full_29_08_11.mp3,,יום שני | 29/08/2011
30/08/2011,2011-08-30,יום שלישי,2011,8,אוגוסט,30,https://a99.mediacast.co.il/99fm/mediafiles/full_30_08_11.mp3,,יום שלישי | 30/08/2011
31/08/2011,2011-08-31,יום רביעי,2011,8,אוגוסט,31,https://a99.mediacast.co.il/99fm/mediafiles/full_31_08_11.mp3,,יום רביעי | 31/08/2011
01/09/2011,2011-09-01,יום חמישי,2011,9,ספטמבר,1,https://a99.mediacast.co.il/99fm/mediafiles/full_01_09_11.mp3,,יום חמישי | 01/09/2011
04/09/2011,2011-09-04,יום ראשון,2011,9,ספטמבר,4,https://a99.mediacast.co.il/99fm/mediafiles/full_04_09_11.mp3,,יום ראשון | 04/09/2011
05/09/2011,2011-09-05,יום שני,2011,9,ספטמבר,5,https://a99.mediacast.co.il/99fm/mediafiles/full_05_09_11.mp3,,יום שני | 05/09/2011
06/09/2011,2011-09-06,יום שלישי,2011,9,ספטמבר,6,https://a99.mediacast.co.il/99fm/mediafiles/full_06_09_11.mp3,,יום שלישי | 06/09/2011
